pathogenid,ncbi.name,rna,rt,double_stranded,negative_sense,positive_sense,enveloped,circular,segmented,cytoplasm,size_KB,GC,max_bread,max_bread_nh,direct,direct_sexual,direct_vertical,indirect,fecal_oral,ingestion,inhalation,environment,vector,release_budding,release_lysis,release_other,CE_clathrin,CE_receptor,ce_glycoprotiens,ce_other,samplingEffort
3821029,psipapillomavirus 1,False,False,True,False,False,False,True,False,False,7.97,51.1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6
3821375,porcine type-c oncovirus,True,True,False,False,True,True,False,False,False,8.072,48.0,186.8,31.2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,584
3830835,kern canyon ledantevirus,True,False,False,True,False,True,False,False,True,11.528,40.3,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,23
3830836,mount elgon bat ledantevirus,True,False,False,True,False,True,False,False,True,10.941,36.3,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,15
3830840,keuraliba ledantevirus,True,False,False,True,False,True,False,False,True,11.457,40.0,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,11
3831989,pestivirus h,True,False,False,False,True,True,False,False,True,12.337,46.2,45.0,45.0,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,False,229
3839067,ovine adenovirus c,False,False,True,False,False,False,False,False,False,31.79484856,51.2016,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,2
3839069,ovine mastadenovirus b,False,False,True,False,False,False,False,False,False,2.724,50.5,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,4
3839071,caprine adenovirus 2,False,False,True,False,False,False,False,False,False,31.79484856,51.2016,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,5
3839662,senecavirus a,True,False,False,False,True,False,False,False,True,7.31,51.4,0.0,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,343
3842334,small anellovirus,False,False,False,False,True,False,True,False,False,2.734,45.48115,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,90
3843437,koala retrovirus,True,True,False,False,True,True,False,False,False,8.566,53.7,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,421
3846198,rupicapra rupicapra gammaherpesvirus 1,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,9.4,9.4,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
3846807,apodemus flavicollis rhadinovirus 1,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
3846808,bandicota savilei rhadinovirus 1,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
3858247,elephantid herpesvirus 5,False,False,True,False,False,True,False,False,False,102.1695,43.867,39.0,39.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3
3858248,procavid herpesvirus 1,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3
3860544,simian adenovirus 8,False,False,True,False,False,False,False,False,False,35.685,60.3,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,7
3863693,miniopterus schreibersii betaherpesvirus 2,False,False,True,False,False,True,False,False,False,187.545625,50.84375,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,3
3869614,human polyomavirus 3,False,False,True,False,False,False,True,False,False,5.04,39.4,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,250
3871154,tanganya virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,30
3872677,pan troglodytes adenovirus type 3,False,False,True,False,False,False,False,False,False,31.79484856,51.2016,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,5
3872679,pan troglodytes adenovirus type 63,False,False,True,False,False,False,False,False,False,31.79484856,51.2016,0.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,3
3876175,juquitiba virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,180.4,29.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,71
3877219,apodemus flavicollis cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877220,apodemus flavicollis cytomegalovirus 2,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877221,apodemus sylvaticus cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877222,arvicola terrestris cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877223,bandicota indica cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877224,bandicota indica cytomegalovirus 2,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877225,bandicota indica cytomegalovirus 3,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877226,bandicota indica cytomegalovirus 4,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877227,microtus agrestis cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877228,microtus arvalis cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877229,ondatra zibethicus cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877230,rattus exulans cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877231,rattus rattus cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877232,rattus tiomanicus cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3877756,torque teno midi virus,False,False,False,False,True,False,True,False,False,3.082467,42.50666667,15.8,0.0,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,201
3878925,bat herpesvirus,False,False,True,False,False,True,False,False,False,150.5005156,55.8906,136.4,136.4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,104
3879345,macropodid herpesvirus 3,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
3879777,kodoko virus,True,False,False,True,False,True,False,True,True,10.0705,41.294,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,16
3881301,jabora virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,29.8,29.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,37
3882048,steller sea lion vesivirus,True,False,False,False,True,False,False,False,True,8.305,48.6,0.0,0.0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,10
3884241,elephantid herpesvirus 6,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,39.0,39.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
3886774,porcine picobirnavirus,True,False,True,False,False,False,False,True,True,4.396,45.4542,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,145
3893898,seewis orhtohantavirus,True,False,False,True,False,True,False,True,True,1.641,43.1,60.6,60.6,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,370
3894939,cao bang orthohantavirus,True,False,False,True,False,True,False,True,True,12.003,36.6308,22.8,22.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,43
3895567,saimiri boliviensis polyomavirus 1,False,False,True,False,False,False,True,False,False,5.075,37.9,3.6,3.6,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,10
3897026,playa de oro hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,37.2,37.2,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,7
3899163,mus cervicolor cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3899174,mus cervicolor rhadinovirus 1,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
3899501,myodes glareolus cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
3899502,myodes glareolus rhadinovirus 1,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
3899503,apodemus flavicollis cytomegalovirus 3,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,2
3903023,camp ripley virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,32
3904562,sorex araneus gammaherpesvirus 1,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
3905854,rhinovirus c,True,False,False,False,True,False,False,False,True,7.099,42.8,15.8,0.0,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,4929
3906921,middle point orbivirus,True,False,True,False,False,False,False,True,True,19.31192308,43.5611,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,58
3907868,jemez springs virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,52.8,52.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,91
3907869,ash river virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,30
3909481,imjin thottimvirus,True,False,False,True,False,True,False,True,True,11.797,36.4769,22.4,22.4,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,123
3911294,fusong orthohantavirus,True,False,False,True,False,True,False,True,True,5.573,39.7017,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,5
3912933,aquamavirus a,True,False,False,False,True,False,False,False,True,6.718,43.7,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,18
3913068,tursiops truncatus parainfluenza virus 1,True,False,False,True,False,True,False,False,True,15.446,38.95,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,2
3920881,simian t-cell lymphotropic virus 6,True,True,False,False,True,True,False,False,False,8.913,51.9,0.0,0.0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,2
3921008,leporid alphaherpesvirus 4,False,False,True,False,False,True,False,False,False,124.049,66.3,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8
3922446,dandenong virus,True,False,False,True,False,True,False,True,True,10.0705,41.294,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,23
3924930,pinhal virus,True,False,False,True,False,True,False,True,True,10.0705,41.294,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,8
3925361,simian t-cell lymphotropic virus 5,True,True,False,False,True,True,False,False,False,8.268061791,47.117,14.6,14.6,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,2
3932358,human polyomavirus 5,False,False,True,False,False,False,True,False,False,5.387,40.7,179.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,1520
3933119,ungulate tetraparvovirus 2,False,False,False,False,True,False,False,False,False,5.114,51.2,0.0,0.0,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,119
3937512,chapare mammarenavirus,True,False,False,True,False,True,False,True,True,10.464,40.0116,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,91
3942607,swine parainfluenza virus 3,True,False,False,True,False,True,False,False,True,15.446,38.95,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,15
3948504,recovirus a,True,False,False,False,True,False,False,False,True,6.714,46.6,0.0,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,106
3952288,neomys anomalus hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,2
3952289,sorex araneus hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,32
3953011,artybash virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,49
3953012,altai virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,31.6,31.6,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,50
3958925,cheetah astrovirus 1,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,2
3960787,serang virus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,15
3967246,human mastadenovirus g,False,False,True,False,False,False,False,False,False,34.25,55.1,65.0,0.0,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,122
3969549,squirrel fibroma virus,False,False,True,False,False,True,False,False,True,0.296,36.5,6.8,6.8,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,8
3977363,bat astrovirus 1,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,134.8,134.8,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,76
3977712,elephant endotheliotropic herpesvirus 3,False,False,True,False,False,True,False,False,False,193.348,48.4,39.0,39.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,66
3977713,elephant endotheliotropic herpesvirus 4,False,False,True,False,False,True,False,False,False,205.896,55.3,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,48
3979193,cynomys herpesvirus,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7
3991076,asama orthohantavirus,True,False,False,True,False,True,False,True,True,5.314,36.3827,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,47
3991856,bundibugyo ebolavirus,True,False,False,True,False,True,False,False,True,18.94,42.0,65.0,65.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,442
3994641,eidolon dupraenum simplexvirus 1,False,False,True,False,False,True,False,False,False,125.2636154,67.231,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9
3994642,eidolon helvum simplexvirus 1,False,False,True,False,False,True,False,False,False,125.2636154,67.231,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4
3994643,lonchophylla thomasi simplexvirus 1,False,False,True,False,False,True,False,False,False,124.049,66.3,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
3994644,pteropus lylei simplexvirus 1,False,False,True,False,False,True,False,False,False,125.2636154,67.231,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
3997611,morogoro mammarenavirus,True,False,False,True,False,True,False,True,True,10.59,43.05,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,124
4000649,bottlenose dolphin enterovirus,True,False,False,False,True,False,False,False,True,7.37223262,45.525,0.0,0.0,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,2
4006033,cosavirus b,True,False,False,False,True,False,False,False,True,7.205,43.8,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,11
4006035,cosavirus d,True,False,False,False,True,False,False,False,True,7.215,42.5,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,55
4006036,cosavirus e,True,False,False,False,True,False,False,False,True,6.58,41.9,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,21
4009759,nariva narmovirus,True,False,False,True,False,True,False,False,True,15.276,44.3,0.0,0.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,18
4015555,torque teno zalophus virus 1,False,False,False,False,True,False,True,False,False,2.14,44.1,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,12
4015652,gouleako goukovirus,True,False,False,True,False,True,False,True,True,10.633,42.7481,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,63
4016918,tacaiuma orthobunyavirus,True,False,False,True,False,True,False,True,True,12.162,37.0161,96.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,29
4021665,mamastrovirus 17,True,False,False,False,True,False,False,False,True,2.403,46.9,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,54
4021703,mamastrovirus 19,True,False,False,False,True,False,False,False,True,4.241,42.7,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,46
4021711,mamastrovirus 12,True,False,False,False,True,False,False,False,True,3.975,48.7,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,81
4021712,mamastrovirus 15,True,False,False,False,True,False,False,False,True,3.875,43.4,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,67
4022304,chagres virus,True,False,False,True,False,True,False,True,True,12.16581287,43.2699,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,13
4022311,itaporanga virus,True,False,False,True,False,True,False,True,True,12.16581287,43.2699,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,10
4022312,gabek forest virus,True,False,False,True,False,True,False,True,True,12.16581287,43.2699,0.0,0.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,9
4022315,rio grande virus,True,False,False,True,False,True,False,True,True,12.16581287,43.2699,187.0,187.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11
4025666,dyokappapapillomavirus 1,False,False,True,False,False,False,True,False,False,7.344,46.8,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4
4026996,orangutan polyomavirus,False,False,True,False,False,False,True,False,False,5.216623188,41.9616,11.2,11.2,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,2
4030896,squirrel monkey cytomegalovirus 1,False,False,True,False,False,True,False,False,False,223.8106667,52.383,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,1
4032202,human bocavirus 4,False,False,False,False,True,False,False,False,False,5.250366667,46.1067,0.0,0.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,20
4032419,mamastrovirus 7,True,False,False,False,True,False,False,False,True,3.99,44.4,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,162
4032420,mamastrovirus 11,True,False,False,False,True,False,False,False,True,3.179,51.1,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,60
4032422,california sea lion astrovirus 3,True,False,False,False,True,False,False,False,True,6.001923077,48.4015,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,2
4032423,steller sea lion astrovirus 1,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,1
4033158,st-valerien swine virus,True,False,False,False,True,False,False,False,True,7.632577778,51.1,0.0,0.0,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,18
4035530,lujo mammarenavirus,True,False,False,True,False,True,False,True,True,10.352,42.3863,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,172
4039856,maripa hantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,180.4,29.8,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,26
4040585,feline sarcoid-associated papillomavirus,False,False,True,False,False,False,True,False,False,7.339706721,42.18,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5
4040840,false killer whale alphaherpesvirus,False,False,True,False,False,True,False,False,False,144.144,73.4,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6
4040841,melon-headed whale alphaherpesvirus,False,False,True,False,False,True,False,False,False,144.144,73.4,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6
4040842,sperm whale gammaherpesvirus,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
4040843,stejneger's beaked whale gammaherpesvirus,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
4045314,oxbow orthohantavirus,True,False,False,True,False,True,False,True,True,9.517294118,38.464,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,37
4045315,nova mobatvirus,True,False,False,True,False,True,False,True,True,11.978,35.9202,0.0,0.0,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,362
4049021,camel contagious ecthyma virus,False,False,True,False,False,True,False,False,True,136.90575,62.2,0.0,0.0,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,32
4050298,broome virus,True,False,True,False,False,False,False,True,True,22.727,42.1395,0.0,0.0,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,35
4051168,bat betaherpesvirus 2,False,False,True,False,False,True,False,False,False,187.545625,50.84375,0.0,0.0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,3
4054283,otariid herpesvirus 2,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
4054284,delphinid herpesvirus 2,False,False,True,False,False,True,False,False,False,144.144,73.4,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
4054285,delphinid herpesvirus 8,False,False,True,False,False,True,False,False,False,144.144,73.4,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
4054286,delphinid herpesvirus 9,False,False,True,False,False,True,False,False,False,150.5005156,55.8906,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
4054287,phocid herpesvirus 5,False,False,True,False,False,True,False,False,False,155.3944493,53.9732,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
4063617,hmo astrovirus a,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,81
4063618,hmo astrovirus b,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,4
4063619,hmo astrovirus c,True,False,False,False,True,False,False,False,True,5.421793103,46.8172,0.0,0.0,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,11
4064035,pan troglodytes rhadinovirus 3,False,False,True,False,False,True,False,False,False,102.1695,43.867,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
4067497,sapelovirus a,True,False,False,False,True,False,False,False,True,7.499,41.0,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,452
4067498,sapelovirus b,True,False,False,False,True,False,False,False,True,8.126,40.4,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,3924
4067809,torque teno virus 1,False,False,False,False,True,False,True,False,False,3.852,49.1,186.8,167.6,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,52
4067810,torque teno virus 2,False,False,False,False,True,False,True,False,False,3.322,52.8,186.8,186.8,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,52
4067811,torque teno virus 3,False,False,False,False,True,False,True,False,False,3.748,51.4,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,6
4067812,torque teno virus 4,False,False,False,False,True,False,True,False,False,3.69,53.6,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067813,torque teno virus 5,False,False,False,False,True,False,True,False,False,3.229,51.7,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067814,torque teno virus 6,False,False,False,False,True,False,True,False,False,3.705,50.0,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067815,torque teno virus 7,False,False,False,False,True,False,True,False,False,3.736,48.4,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,6
4067816,torque teno virus 8,False,False,False,False,True,False,True,False,False,3.79,50.9,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,4
4067817,torque teno virus 9,False,False,False,False,True,False,True,False,False,3.064,46.5,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,2
4067818,torque teno virus 10,False,False,False,False,True,False,True,False,False,3.77,51.2,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,9
4067819,torque teno virus 11,False,False,False,False,True,False,True,False,False,3.193,49.8,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067820,torque teno virus 12,False,False,False,False,True,False,True,False,False,3.759,50.8,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067821,torque teno virus 13,False,False,False,False,True,False,True,False,False,3.312,52.3,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,2
4067822,torque teno virus 14,False,False,False,False,True,False,True,False,False,3.899,56.2,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067823,torque teno virus 15,False,False,False,False,True,False,True,False,False,3.787,51.1,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,5
4067824,torque teno virus 16,False,False,False,False,True,False,True,False,False,3.818,51.1,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067825,torque teno virus 17,False,False,False,False,True,False,True,False,False,3.249,49.9,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,2
4067826,torque teno virus 18,False,False,False,False,True,False,True,False,False,3.313,52.8,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067827,torque teno virus 19,False,False,False,False,True,False,True,False,False,3.808,53.8,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,3
4067828,torque teno virus 20,False,False,False,False,True,False,True,False,False,3.234,50.0,0.0,0.0,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,2
